,squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,bathroom,price,price_per_sqft
5846,63601,24,1,0,72190,4,2,5,6368141.6,10012643.826354932
5847,72926,35,0,0,52085,6,10,7,7295797.1,10004384.033129474
5848,1562,85,1,1,78230,5,6,9,167143.6,10700614.596670935
5849,2536,88,1,0,76785,10,5,0,258795.8,10204881.70347003
5850,44175,43,0,0,69678,9,9,5,4418372.5,10001975.099037917
5851,4069,39,0,1,45738,5,5,2,411451.3,10111853.03514377
5852,73082,54,1,1,41242,7,9,10,7318776.7,10014472.373498263
5853,37718,79,0,0,25226,2,10,9,3772814.4,10002689.432101384
5854,47386,36,0,1,187,8,8,0,4746476.2,10016621.364960115
5855,33871,85,0,1,56974,8,6,4,3394030.8,10020462.342416817
5856,45406,53,1,0,25031,9,9,6,4545686.8,10011202.924723605
5857,66434,80,0,0,65059,6,8,0,6644460.9,10001596.923262184
5858,23684,95,0,0,41456,5,10,8,2370875.3,10010451.359567638
5859,47177,80,1,1,44490,8,4,10,4726802.2,10019293.723636517
5860,61661,10,0,0,3,3,10,2,6168562.4,10003993.448046578
5861,449,31,0,0,56485,6,2,10,50344.1,11212494.432071269
5862,66648,48,0,1,1898,2,10,0,6670719.9,10008882.337054376
5863,48757,41,0,0,13126,7,4,0,4879405.7,10007600.34456591
5864,23558,42,0,0,70699,9,2,2,2359701.0,10016559.130656254
5865,56223,42,1,1,75941,6,5,10,5629298.6,10012447.930562226
5866,14137,68,1,1,38652,8,7,6,1425174.1,10081163.613213552
5867,59386,85,0,1,38284,8,4,5,5942766.0,10007015.121409087
5868,34826,55,1,0,95710,9,2,1,3488059.1,10015675.357491529
5869,12785,91,0,1,29170,10,8,3,1284860.9,10049752.83535393
5870,72587,98,1,1,67127,9,5,7,7265382.8,10009206.60724372
5871,69804,90,1,0,54462,5,2,8,6984611.7,10006033.608389204
5872,63915,11,0,0,46601,10,6,1,6396088.2,10007178.596573574
5873,24415,76,0,0,62039,7,9,10,2442299.9,10003276.26459144
5874,91007,49,0,0,34754,9,7,7,9101688.4,10001086.070302285
5875,24023,47,1,0,57123,1,6,9,2405911.8,10015034.758356573
5876,66716,22,1,0,95057,8,10,8,6678899.3,10010940.85376821
5877,44653,35,0,1,75252,1,1,2,4473832.2,10019107.78671086
5878,91013,1,0,1,53061,9,9,4,9111320.0,10011009.41623724
5879,14725,14,1,0,55962,4,4,0,1484099.7,10078775.551782683
5880,61115,48,0,1,91611,1,10,8,6116454.1,10008106.193242248
5881,90925,25,0,0,56189,5,3,5,9094635.7,10002348.858949682
5882,54717,52,1,1,67749,3,6,7,5478930.9,10013215.088546522
5883,53708,81,1,0,23097,3,4,1,5378041.6,10013483.279958291
5884,55413,32,1,1,27272,3,5,2,5551048.8,10017592.983595908
5885,74875,98,1,1,78989,3,4,1,7495681.7,10010927.14524207
5886,65844,13,0,1,38885,2,2,7,6587579.8,10004829.293481562
5887,28613,95,0,0,26626,3,6,6,2862135.7,10002920.700380946
5888,99458,94,1,1,6721,10,1,4,9957307.4,10011570.10999618
5889,69399,77,0,0,23261,2,6,8,6940277.3,10000543.667776193
5890,51237,92,1,1,9328,7,9,7,5130743.7,10013747.291996019
5891,29276,42,0,0,10763,9,2,9,2928782.7,10004039.827845333
5892,50938,33,1,1,82322,1,5,6,5103724.4,10019483.293415526
5893,39614,97,0,1,37972,3,8,9,3968931.1,10019011.208158731
5894,5758,77,1,0,46266,2,8,9,581130.0,10092566.86349427
5895,60562,10,0,1,74477,6,5,5,6061364.4,10008527.45946303
5896,28048,63,0,0,41654,4,1,3,2806887.8,10007443.667997718
5897,92649,28,1,0,66400,3,4,0,9270413.5,10005950.95467841
5898,16354,4,1,1,61599,4,3,5,1645035.9,10058920.753332518
5899,50418,43,0,0,75051,10,7,7,5047372.6,10011052.798603673
5900,20075,25,0,0,48709,10,3,1,2010227.0,10013584.05977584
5901,54729,30,1,1,20767,3,2,6,5479404.1,10011884.193023806
5902,34767,13,0,0,10449,7,1,9,3481346.7,10013365.260160496
5903,31388,17,1,1,82136,1,1,1,3145817.5,10022357.27029438
5904,37134,83,1,1,59284,7,1,2,3718807.5,10014562.126353208
5905,14011,99,0,1,34664,6,2,1,1408285.2,10051282.56369995
5906,87589,54,0,1,48335,6,2,0,8769157.6,10011711.059607942
5907,40993,16,0,1,50040,6,8,7,4102780.7,10008490.961871538
5908,92811,3,0,1,55214,5,5,0,9293471.4,10013329.669974465
5909,26867,6,0,0,26778,10,10,0,2690300.0,10013399.337477202
5910,49170,96,0,1,44018,9,3,5,4923152.1,10012511.897498474
5911,77081,67,0,1,81670,10,5,1,7711931.5,10004970.745060392
5912,66959,87,1,0,6018,4,8,9,6699322.0,10005110.590062575
5913,82458,93,0,1,37295,4,9,7,8250503.1,10005703.630939387
5914,85615,68,1,1,32039,9,3,8,8572770.9,10013164.632365825
5915,61803,22,1,1,16975,4,2,1,6187398.5,10011485.688397003
5916,93190,51,0,0,67570,5,5,7,9322069.8,10003294.130271489
5917,79240,53,1,0,70466,1,3,4,7928275.4,10005395.507319536
5918,86184,99,1,1,14009,1,4,1,8625590.3,10008342.96389121
5919,57097,65,0,1,27120,2,7,2,5715926.1,10010904.425801706
5920,683,91,1,1,75419,10,3,10,76430.9,11190468.521229867
5921,22255,70,1,1,43995,10,3,8,2239467.2,10062759.829251856
5922,43586,12,1,0,16475,2,6,7,4366236.5,10017520.53411646
5923,55472,44,0,1,87433,5,6,0,5553013.8,10010480.602826651
5924,58253,15,1,0,64455,5,1,0,5832546.4,10012439.531011278
5925,46308,73,0,0,40354,4,5,4,4639736.9,10019298.825256977
5926,65961,29,0,1,92444,3,10,1,6600131.7,10006112.248146633
5927,77262,19,0,1,41026,8,5,7,7732674.0,10008379.280888407
5928,48399,78,0,1,25868,1,2,6,4847310.7,10015311.67999339
5929,75402,59,0,1,30993,3,10,8,7545050.3,10006432.587995013
5930,54750,10,0,0,34626,4,4,0,5481119.0,10011176.255707763
5931,25968,74,1,0,78812,6,5,10,2601762.2,10019108.903265558
5932,28993,96,1,0,12275,3,6,10,2902643.8,10011533.128686234
5933,28605,2,0,1,63712,7,6,1,2866459.3,10020833.071141409
5934,68184,64,0,0,64961,8,4,10,6823394.8,10007325.472251555
5935,98283,41,0,1,19613,1,9,4,9833681.3,10005475.311091442
5936,95238,100,1,0,1606,8,9,1,9530991.9,10007551.502551503
5937,67519,85,0,0,40410,9,10,0,6754271.4,10003512.196566893
5938,33608,38,1,0,77318,6,2,10,3365171.8,10013008.212330397
5939,22851,5,0,0,49622,6,10,6,2287033.1,10008459.586013742
5940,69165,16,1,0,91418,7,5,5,6919982.9,10005035.639412997
5941,15321,53,0,0,57521,1,4,1,1533279.4,10007697.930944456
5942,74477,22,1,1,61997,9,8,6,7454179.4,10008699.867073055
5943,17668,50,1,0,3614,8,9,9,1771537.5,10026814.014036676
5944,19794,27,1,1,57162,1,5,10,1985050.2,10028545.013640497
5945,21294,54,1,1,30584,3,7,8,2140798.7,10053530.102376258
5946,56753,6,0,0,93389,9,6,7,5682190.2,10012140.679787852
5947,35753,5,1,0,66317,5,10,6,3580868.7,10015575.476183817
5948,14118,59,1,1,73671,3,5,10,1418040.1,10044199.60334325
5949,39307,19,0,1,59330,9,3,2,3937946.9,10018436.665225023
5950,21477,49,0,1,22096,1,8,2,2152653.2,10023062.811379617
5951,52264,50,1,1,83169,3,6,10,5230980.6,10008764.350221949
5952,61350,4,1,0,26720,3,2,10,6139665.5,10007604.726976365
5953,71993,95,1,1,84589,6,4,3,7211507.2,10016956.09295348
5954,60450,32,1,0,86523,1,9,4,6051258.6,10010353.34987593
5955,42791,21,0,0,85417,7,5,5,4281322.8,10005194.550255895
5956,9289,50,0,0,15072,7,6,1,934488.8,10060165.78749058
5957,84888,51,0,0,70938,10,2,0,8489801.7,10001180.025445292
5958,45867,84,1,1,94070,1,6,5,4594103.9,10016142.10652539
5959,72100,93,1,1,15019,3,1,4,7226586.5,10023004.854368933
5960,13381,45,0,0,363,1,8,0,1340414.3,10017295.418877512
5961,27690,26,0,0,27913,1,9,4,2772656.0,10013203.322499096
5962,18149,46,1,1,95781,4,4,8,1829948.2,10082914.761143865
5963,85154,10,1,0,69408,10,6,5,8518699.4,10003874.627146112
5964,10851,17,0,1,43292,1,4,5,1095539.9,10096211.40908672
5965,19214,90,0,1,9440,2,8,9,1925120.0,10019360.882689705
5966,93450,23,1,0,15145,10,9,8,9350673.1,10006070.733012306
5967,25051,36,0,0,81086,9,5,1,2506485.7,10005531.515707957
5968,54300,96,1,1,81415,6,10,4,5442438.1,10022906.261510128
5969,22241,59,0,0,86069,7,3,3,2225712.0,10007247.875545165
5970,26853,57,0,1,14115,1,9,6,2689625.5,10016108.06986184
5971,42360,13,0,0,5879,6,6,6,4239495.2,10008251.180358829
5972,50710,94,0,0,64388,1,4,2,5071797.1,10001571.879313743
5973,7512,27,1,1,27327,3,4,7,758423.9,10096164.802981896
5974,28956,3,0,1,30673,6,6,8,2898953.1,10011579.983423125
5975,71001,74,0,0,87640,9,6,4,7104645.8,10006402.445035985
5976,96364,31,1,1,48110,6,10,4,9648728.5,10012793.678137064
5977,74315,47,1,0,73104,4,7,8,7435387.2,10005230.707125075
5978,4487,62,1,0,82960,2,10,4,456380.0,10171161.132159572
5979,75066,25,1,1,5708,1,6,0,7519416.1,10017073.108997416
5980,81374,87,1,1,21924,4,4,7,8143861.0,10007939.882517757
5981,92490,34,0,0,83288,7,8,4,9250743.5,10001885.06865607
5982,24686,87,1,1,87064,4,8,1,2474395.5,10023476.869480677
5983,81548,51,1,1,43662,4,3,2,8161315.6,10007989.895521656
5984,83789,40,0,0,85979,7,10,6,8382124.2,10003847.999140698
5985,82407,75,0,0,93627,1,6,1,8244581.9,10004710.643513294
5986,15763,38,0,0,3877,2,7,8,1581323.4,10031868.299181627
5987,56191,30,0,1,31317,1,5,2,5629430.7,10018384.972682457
5988,93324,100,1,1,53010,7,4,10,9343406.4,10011793.750803651
5989,75039,5,1,1,32066,2,8,2,7512308.1,10011204.973413825
5990,24270,73,0,1,43678,1,9,0,2436202.5,10037917.18170581
5991,19277,85,1,1,51286,2,2,1,1936026.0,10043191.367951445
5992,48799,55,1,0,94670,4,9,4,4886995.7,10014540.666816942
5993,86184,38,1,0,72903,5,5,5,8624330.2,10006880.859556297
5994,21217,20,0,1,51241,6,3,9,2127258.5,10026198.331526605
5995,90679,5,0,0,18800,9,9,0,9072340.9,10004897.38528215
5996,75873,6,0,0,4349,5,3,10,7588881.5,10002084.404201759
5997,58091,46,1,0,96268,2,4,3,5813567.4,10007690.347902428
5998,89396,86,0,1,33928,6,5,4,8949480.3,10011052.284218535
5999,87867,25,0,0,69103,2,10,3,8788119.4,10001615.395996222
6000,62655,32,0,0,62786,2,6,9,6270255.7,10007590.296065757
6001,55840,85,1,0,59649,3,6,6,5587969.2,10007108.166189112
6002,28720,60,1,0,21334,10,9,10,2876831.3,10016822.075208914
6003,79783,4,0,1,86726,5,1,7,7983955.3,10007088.352155222
6004,68260,89,0,0,61998,1,10,6,6829892.6,10005702.60767653
6005,4113,64,1,0,58247,9,5,4,416148.3,10117877.461706784
6006,29556,91,1,1,43869,2,4,2,2962632.0,10023792.123426715
6007,90300,66,1,0,51582,1,1,5,9037944.8,10008798.228128461
6008,80439,77,0,0,77584,1,7,2,8046219.9,10002884.048782308
6009,89245,86,1,1,94289,4,9,2,8930367.7,10006574.822118884
6010,42540,68,1,1,14618,10,10,2,4264337.9,10024301.598495536
6011,2978,3,1,1,46118,3,7,5,307536.1,10326934.184016118
6012,43038,18,1,0,52253,6,6,1,4307230.6,10007971.095311118
6013,65201,87,0,1,89581,2,10,9,6522337.7,10003432.002576647
6014,16200,79,0,0,3591,2,6,7,1621661.1,10010253.703703703
6015,24095,45,0,0,57157,1,3,1,2409945.7,10001849.76136128
6016,10503,94,0,1,71900,3,3,2,1058224.5,10075449.871465296
6017,90338,17,1,0,68673,8,8,5,9040287.5,10007181.363324404
6018,58402,85,1,0,95691,8,8,3,5848466.1,10014153.796102874
6019,7431,62,1,1,71458,9,9,4,749725.3,10089157.583097834
6020,55047,22,1,1,32537,10,1,3,5512488.3,10014148.454956673
6021,78897,58,0,1,88501,1,5,0,7901129.7,10014486.862618351
6022,52123,32,1,0,38055,5,4,6,5219801.7,10014392.30282217
6023,41157,22,1,0,29853,9,1,2,4119982.5,10010405.277352577
6024,12838,35,1,0,47345,1,2,5,1286311.4,10019562.237108583
6025,18285,70,1,1,67500,9,7,0,1835040.3,10035768.662838392
6026,33435,33,0,1,78940,3,1,4,3349314.0,10017388.963660834
6027,77618,78,1,0,38605,5,8,1,7768108.9,10008128.140379809
6028,64044,31,0,0,8926,6,10,2,6406275.1,10002927.83086628
6029,69788,12,0,0,74609,8,2,1,6980862.0,10002954.662692726
6030,5208,61,0,1,65029,10,7,1,526474.3,10108953.533026116
6031,69952,78,0,0,75348,1,8,7,7001508.6,10009018.469807869
6032,9613,95,0,1,30000,10,3,6,969559.9,10085924.269218767
6033,79915,51,1,0,78046,10,6,6,7994470.5,10003717.07439154
6034,99636,89,1,0,85552,6,5,3,9969033.0,10005452.84836806
6035,37822,23,0,0,28785,4,10,9,3785912.1,10009814.658135477
6036,33726,28,0,0,27869,6,4,5,3376333.2,10011069.204767834
6037,97854,70,0,1,55993,1,5,9,9792071.1,10006817.40143479
6038,80266,22,0,0,59679,7,7,6,8030275.2,10004578.775571225
6039,48875,93,0,1,88018,1,1,8,4892360.9,10009945.575447572
6040,35019,50,1,1,92394,1,3,4,3510681.1,10025075.244867072
6041,55020,34,0,0,43593,9,9,4,5503232.1,10002239.367502727
6042,29256,41,1,0,64566,8,3,9,2933216.1,10026032.608695652
6043,26943,60,0,0,75681,9,6,2,2697365.4,10011377.352187952
6044,11050,63,1,0,55473,3,1,9,1107198.3,10019894.11764706
6045,47413,66,0,0,61968,8,6,3,4743556.5,10004759.243245523
6046,20002,12,1,1,77642,9,6,3,2015304.7,10075515.94840516
6047,60216,14,1,1,84535,9,4,10,6031741.2,10016841.37106417
6048,83275,77,1,0,29279,6,5,2,8331662.9,10004998.9792855
6049,80150,77,0,1,926,10,8,4,8022700.1,10009607.111665627
6050,38057,50,1,0,4946,9,8,3,3809962.7,10011200.830333447
6051,53449,7,1,1,79386,1,7,0,5352469.4,10014161.91135475
6052,33785,14,0,0,46932,8,5,10,3380715.2,10006556.755956786
6053,9463,60,1,0,89885,8,4,0,956197.1,10104587.340166965
6054,94370,55,1,1,83209,5,2,4,9445972.3,10009507.576560348
6055,44698,15,0,0,13007,5,10,4,4473490.3,10008256.074097276
6056,75743,76,1,0,26354,6,9,6,7580464.4,10008138.57386161
6057,17622,42,1,0,56267,5,2,1,1767131.5,10027984.905232096
6058,62662,28,0,0,8650,2,10,7,6271685.3,10008753.790175864
6059,17346,74,0,1,12046,1,4,3,1740674.0,10035016.718551828
6060,88899,84,0,1,34472,8,5,4,8893227.0,10003742.449296393
6061,72447,68,1,0,48157,6,9,10,7257991.2,10018346.101287838
6062,40555,76,1,0,928,4,3,10,4061001.3,10013565.035137467
6063,91095,2,1,0,22508,1,10,5,9115770.8,10006883.802623635
6064,69810,37,0,1,50185,2,4,6,6986464.3,10007827.388626272
6065,27533,63,1,0,78291,4,2,7,2761258.9,10028906.766425744
6066,75271,69,0,1,33145,3,2,0,7537873.2,10014312.550650317
6067,42010,70,0,1,68388,10,3,8,4206362.7,10012765.293977624
6068,2169,96,0,1,9503,7,10,3,221299.2,10202821.576763485
6069,29004,70,0,1,49297,7,9,9,2905549.2,10017753.4133223
6070,32966,11,0,1,45631,4,6,8,3303709.1,10021564.945701633
6071,14859,82,1,1,59413,10,6,9,1492436.2,10043988.155326737
6072,33640,9,0,1,35374,5,4,8,3367992.5,10011868.311533889
6073,73808,6,1,1,91163,5,8,6,7388725.2,10010737.589421201
6074,30807,99,0,0,294,2,8,0,3083235.8,10008231.246145356
6075,14243,85,0,1,39289,9,8,2,1430473.6,10043344.800954854
6076,82190,65,0,0,93480,6,7,8,8221240.9,10002726.487407228
6077,31968,87,0,1,11119,1,1,5,3203508.5,10020985.047547547
6078,23558,26,1,0,49364,3,3,1,2359810.6,10017024.365396043
6079,81063,98,0,1,35456,8,6,10,8113870.8,10009339.402686799
6080,9542,60,1,1,16762,3,8,2,962999.8,10092221.75644519
6081,39699,74,0,1,9591,8,9,0,3977888.5,10020122.673115192
6082,50788,64,0,1,30437,5,1,10,5087258.8,10016655.115381585
6083,41681,12,1,1,68280,1,1,10,4173046.1,10011866.557904081
6084,3798,53,1,0,51619,3,8,4,385544.4,10151248.025276462
6085,31044,53,0,0,5535,1,10,5,3106033.9,10005263.174848601
6086,46291,97,0,1,74303,6,6,9,4633898.8,10010366.593938347
6087,15727,25,1,0,17489,1,7,8,1577602.7,10031173.777579958
6088,67555,40,0,0,46536,9,7,1,6758958.8,10005119.976315595
6089,1903,2,0,0,78180,2,2,10,193030.7,10143494.482396217
6090,67271,60,1,1,50779,5,7,4,6737040.1,10014776.203713339
6091,39217,7,1,1,12508,8,9,7,3932893.7,10028542.97881021
6092,62532,26,1,0,35831,3,2,10,6261175.8,10012754.74956822
6093,36239,59,1,1,83657,8,2,1,3634312.0,10028731.47713789
6094,11987,48,1,0,34594,9,4,1,1203183.8,10037405.522649538
6095,32862,39,0,1,10742,4,3,1,3296039.3,10029941.269551458
6096,10983,10,0,1,49671,4,3,4,1100529.1,10020295.91186379
6097,94294,38,1,1,74452,5,9,3,9439785.4,10011013.850298004
6098,11157,49,0,0,5985,7,10,5,1120482.0,10042860.98413552
6099,59018,35,1,0,34228,10,1,5,5907138.1,10009044.86766749
6100,84807,34,0,0,39535,6,2,2,8482192.8,10001760.232056318
6101,31585,42,1,0,85871,4,6,7,3165163.6,10021097.356340034
6102,44670,41,1,1,24224,2,2,9,4470923.2,10008782.628162077
6103,16951,20,0,0,17641,10,10,5,1701160.1,10035750.693174444
6104,5892,32,1,1,91182,7,6,8,601283.5,10205083.163611677
6105,24971,65,0,0,30857,5,7,5,2501574.4,10017918.38532698
6106,56217,69,1,0,28095,1,9,0,5629960.1,10014693.24225768
6107,6138,92,0,0,64051,8,1,9,617184.8,10055144.998370806
6108,37582,17,1,1,58259,10,10,7,3769640.9,10030442.499068704
6109,18848,89,0,0,85574,5,8,1,1887019.3,10011774.724108659
6110,12107,15,0,0,53025,6,5,9,1211581.1,10007277.607995376
6111,71523,87,0,1,92755,8,5,4,7159041.2,10009425.219859347
6112,88328,91,1,0,2451,2,1,10,8840872.2,10009138.891404763
6113,22304,42,0,1,11188,1,2,3,2235124.0,10021180.057388809
6114,90523,63,1,1,78948,7,6,0,9058136.1,10006447.090794604
6115,91987,31,1,0,74739,10,1,0,9208316.3,10010453.97719243
6116,57719,86,1,1,44354,7,4,10,5779467.7,10013111.280514216
6117,87073,2,0,1,20816,3,9,6,8719452.5,10013956.680027103
6118,1878,68,0,1,24582,7,3,1,195927.5,10432774.227902023
6119,47184,40,1,1,10697,5,8,10,4724350.1,10012610.418786028
6120,45511,33,1,0,40240,6,4,0,4558309.3,10015840.785744106
6121,98450,23,0,0,73903,3,9,9,9848719.9,10003778.46622651
6122,38551,8,1,1,55782,9,1,0,3867229.2,10031462.737672174
6123,1359,99,0,1,32645,6,6,0,145834.6,10731022.81089036
6124,76903,36,0,0,30067,1,8,6,7694030.0,10004850.265919404
6125,67496,23,0,0,16401,2,2,4,6752379.9,10004118.61443641
6126,39756,22,0,1,35568,8,4,8,3980007.9,10011087.383036522
6127,25643,6,1,1,18418,6,8,6,2571876.1,10029544.51507234
6128,14043,8,1,0,19843,4,9,6,1415900.4,10082606.28070925
6129,82311,85,0,0,52171,8,4,0,8239353.2,10010026.849388296
6130,9333,96,1,1,95132,5,1,1,939398.5,10065343.405121611
6131,36563,46,0,0,69259,5,7,10,3657222.1,10002521.9484178
6132,33427,23,1,1,20168,6,3,8,3351101.0,10025132.37801777
6133,52552,83,0,1,48564,8,7,2,5262997.6,10014837.874866797
6134,1294,31,1,0,64467,2,2,4,142745.1,11031306.02782071
6135,19382,95,1,1,14352,9,8,3,1943992.4,10029885.460736766
6136,62805,89,0,1,53836,3,7,8,6288112.9,10012121.487142744
6137,76045,48,0,0,35808,10,7,7,7605336.0,10001099.34906963
6138,11660,45,0,1,85834,10,4,8,1169525.9,10030239.279588334
6139,65965,87,1,1,52325,9,4,5,6607805.8,10017139.088910786
6140,18243,4,0,0,64376,1,7,0,1826399.5,10011508.523817355
6141,45620,49,1,1,81978,7,5,4,4572312.2,10022604.55940377
6142,95620,43,1,0,42227,8,2,4,9564517.1,10002632.39907969
6143,44159,61,0,0,59704,4,9,6,4422962.0,10015992.209968522
6144,56819,66,1,0,12174,5,10,6,5688459.7,10011544.905753357
6145,45681,8,1,0,31308,1,8,6,4575079.3,10015278.343293712
6146,45885,30,1,1,6898,5,10,6,4598304.1,10021366.677563472
6147,42781,53,1,0,19280,10,4,10,4280444.5,10005480.23655361
6148,48919,26,0,0,22072,6,7,1,4896296.6,10008987.509965451
6149,4846,64,0,0,688,2,2,1,486151.5,10032016.09574907
6150,31160,53,1,0,984,10,10,0,3125704.3,10031143.453145057
6151,7033,2,0,1,71260,9,10,10,708252.1,10070412.341817148
6152,72797,79,0,0,15203,7,1,1,7286052.0,10008725.634298116
6153,59068,56,0,0,58418,5,8,6,5910960.7,10007043.915487235
6154,10737,4,1,1,43155,3,1,2,1083375.6,10090114.557138868
6155,5798,38,0,1,80266,8,3,1,586009.0,10107088.651259055
6156,63396,36,0,1,64240,6,10,1,6347194.8,10011979.935642628
6157,12196,85,0,1,72129,10,2,6,1223454.7,10031606.264348967
6158,45271,4,0,0,84187,8,2,10,4533164.6,10013396.213911774
6159,53885,68,0,0,16515,1,9,9,5392191.3,10006850.329405215
6160,21006,46,0,0,35375,6,8,2,2101763.4,10005538.417594973
6161,99184,35,0,0,14204,7,10,5,9920683.6,10002302.387481852
6162,27569,99,1,1,75363,1,8,0,2765641.9,10031709.16609235
6163,11064,83,0,0,10629,4,7,9,1108539.2,10019334.779464932
6164,60299,99,1,1,64649,2,3,0,6035836.4,10009844.939385395
6165,43337,14,0,0,74760,2,8,8,4334979.3,10002951.980986224
6166,6738,86,1,0,90438,6,5,10,680185.3,10094765.509053133
6167,7939,76,1,1,67977,1,4,8,806926.1,10164077.33971533
6168,33316,89,0,1,44095,5,4,8,3340809.0,10027641.373514228
6169,28193,61,1,0,66975,9,5,6,2833176.1,10049218.245663818
6170,60768,52,0,1,32685,3,1,2,6083121.0,10010401.856240127
6171,405,38,0,1,19931,4,9,0,54382.3,13427728.395061728
6172,78229,55,1,1,43990,4,5,9,7831558.1,10011067.6347646
6173,38892,78,0,1,87567,8,10,8,3898426.8,10023724.159210121
6174,16834,67,1,0,60701,5,8,0,1691557.9,10048460.853035523
6175,98767,58,1,0,4181,5,7,10,9881688.7,10005050.978565713
6176,19931,71,0,1,81797,3,7,8,1998436.4,10026774.371581959
6177,94165,57,1,1,90515,5,3,4,9425553.3,10009614.294058302
6178,3166,57,0,1,78583,3,5,9,322863.6,10197839.545167403
6179,14307,76,1,0,87315,10,5,7,1438756.9,10056314.391556581
6180,74927,58,0,0,65895,1,5,1,7494035.3,10001782.134611022
6181,46132,94,1,0,78173,2,7,8,4624268.3,10023992.673198648
6182,93683,61,0,0,77856,9,4,3,9369675.9,10001468.67628065
6183,22136,56,0,0,93052,3,4,3,2217451.2,10017397.903867004
6184,22334,5,0,1,96183,7,9,5,2239252.7,10026205.337154116
6185,94723,15,0,1,58166,4,2,10,9476464.6,10004396.609060101
6186,525,39,0,0,88189,7,1,10,56225.4,10709600.0
6187,44111,53,1,1,76720,8,10,1,4421849.2,10024368.524857745
6188,50839,28,0,1,87383,6,5,0,5088531.5,10009110.131985286
6189,81019,81,0,1,60447,8,10,9,8108376.1,10007993.310211185
6190,36137,72,0,1,67680,8,4,9,3619989.0,10017403.215540858
6191,56439,84,1,1,54971,1,2,2,5650606.0,10011881.854745831
6192,1937,54,1,0,29408,2,5,7,201865.9,10421574.599896748
6193,93001,36,0,1,4114,3,7,10,9310693.2,10011390.415156825
6194,67233,36,0,0,86885,10,5,3,6731477.8,10012163.372153556
6195,55682,71,0,1,715,10,10,7,5575110.4,10012410.473761719
6196,97897,63,1,1,62818,4,9,10,9799105.0,10009607.035966372
6197,66836,68,1,0,33390,5,1,2,6692953.7,10013995.00269316
6198,78235,8,1,1,11231,8,2,4,7835672.9,10015559.404358663
6199,32419,36,1,1,268,9,5,0,3253478.1,10035713.933187328
6200,54995,7,1,1,21630,8,8,3,5507408.0,10014379.489044458
6201,7133,86,1,1,19117,8,2,4,723366.9,10141131.361278564
6202,48223,48,1,0,28039,7,10,2,4826979.6,10009704.083113866
6203,28354,54,0,1,18111,3,5,8,2842100.0,10023629.82295267
6204,63613,83,0,1,53257,1,3,0,6370994.7,10015240.123874051
6205,40812,52,1,0,80013,6,3,10,4088680.8,10018329.902969714
6206,40736,55,1,1,20797,7,5,3,4087187.4,10033354.772191674
6207,93690,94,1,0,74695,5,2,2,9372359.5,10003585.76155406
6208,50276,26,0,0,89868,3,1,10,5030850.8,10006465.908186808
6209,21294,65,0,1,75462,4,3,10,2133300.1,10018315.487930873
6210,99074,67,1,0,70776,10,7,7,9914551.1,10007217.93810687
6211,24979,45,1,1,28179,9,5,2,2508814.1,10043693.102205852
6212,41441,21,1,0,92629,4,9,5,4156420.0,10029729.012330784
6213,97857,20,0,1,85973,10,8,8,9790445.7,10004849.627517704
6214,65931,71,0,0,85353,4,7,4,6595633.7,10003842.957030835
